support,itemsets
0.01666444474070124,"frozenset({'frozen vegetables', 'shrimp'})"
0.007998933475536596,"frozenset({'frozen vegetables', 'soup'})"
0.027862951606452472,"frozenset({'spaghetti', 'frozen vegetables'})"
0.004932675643247567,"frozenset({'frozen vegetables', 'tomato juice'})"
0.0161311825089988,"frozenset({'frozen vegetables', 'tomatoes'})"
0.008798826823090255,"frozenset({'turkey', 'frozen vegetables'})"
0.004932675643247567,"frozenset({'whole wheat pasta', 'frozen vegetables'})"
0.009065457938941474,"frozenset({'whole wheat rice', 'frozen vegetables'})"
0.006932409012131715,"frozenset({'gluten free bar', 'nan'})"
0.007865617917610986,"frozenset({'green tea', 'grated cheese'})"
0.011331822423676844,"frozenset({'ground beef', 'grated cheese'})"
0.006532462338354886,"frozenset({'herb & pepper', 'grated cheese'})"
0.005599253432875617,"frozenset({'low fat yogurt', 'grated cheese'})"
0.007865617917610986,"frozenset({'grated cheese', 'milk'})"
0.0174643380882549,"frozenset({'mineral water', 'grated cheese'})"
0.0523930142647647,"frozenset({'nan', 'grated cheese'})"
0.006265831222503666,"frozenset({'olive oil', 'grated cheese'})"
0.006932409012131715,"frozenset({'grated cheese', 'pancakes'})"
0.005199306759098787,"frozenset({'salmon', 'grated cheese'})"
0.01653112918277563,"frozenset({'spaghetti', 'grated cheese'})"
0.004932675643247567,"frozenset({'turkey', 'grated cheese'})"
0.004532728969470737,"frozenset({'whole wheat rice', 'grated cheese'})"
0.008665511265164644,"frozenset({'nan', 'green beans'})"
0.008932142381015865,"frozenset({'green grapes', 'nan'})"
0.014798026929742702,"frozenset({'ground beef', 'green tea'})"
0.004932675643247567,"frozenset({'green tea', 'ham'})"
0.006399146780429276,"frozenset({'herb & pepper', 'green tea'})"
0.009332089054792695,"frozenset({'green tea', 'honey'})"
0.006665777896280496,"frozenset({'hot dogs', 'green tea'})"
0.007598986801759766,"frozenset({'low fat yogurt', 'green tea'})"
0.01759765364618051,"frozenset({'green tea', 'milk'})"
0.03106252499666711,"frozenset({'mineral water', 'green tea'})"
0.13198240234635383,"frozenset({'green tea', 'nan'})"
0.009998666844420743,"frozenset({'olive oil', 'green tea'})"
0.01639781362485002,"frozenset({'green tea', 'pancakes'})"
0.005199306759098787,"frozenset({'green tea', 'pepper'})"
0.004666044527396347,"frozenset({'red wine', 'green tea'})"
0.005865884548726837,"frozenset({'salmon', 'green tea'})"
0.011465137981602452,"frozenset({'green tea', 'shrimp'})"
0.007065724570057326,"frozenset({'green tea', 'soup'})"
0.026529796027196375,"frozenset({'spaghetti', 'green tea'})"
0.006265831222503666,"frozenset({'green tea', 'tomato juice'})"
0.012265031329156113,"frozenset({'tomatoes', 'green tea'})"
0.011865084655379284,"frozenset({'turkey', 'green tea'})"
0.005065991201173177,"frozenset({'green tea', 'vegetables mix'})"
0.005199306759098787,"frozenset({'whole wheat pasta', 'green tea'})"
0.009065457938941474,"frozenset({'whole wheat rice', 'green tea'})"
0.004932675643247567,"frozenset({'ground beef', 'ham'})"
0.015997866951073192,"frozenset({'ground beef', 'herb & pepper'})"
0.006799093454206106,"frozenset({'ground beef', 'honey'})"
0.009598720170643914,"frozenset({'ground beef', 'low fat yogurt'})"
0.021997067057725635,"frozenset({'ground beef', 'milk'})"
0.040927876283162246,"frozenset({'mineral water', 'ground beef'})"
0.09825356619117451,"frozenset({'ground beef', 'nan'})"
0.014131449140114652,"frozenset({'ground beef', 'olive oil'})"
0.014531395813891481,"frozenset({'ground beef', 'pancakes'})"
0.006532462338354886,"frozenset({'ground beef', 'pepper'})"
0.004799360085321957,"frozenset({'red wine', 'ground beef'})"
0.008932142381015865,"frozenset({'salmon', 'ground beef'})"
0.011465137981602452,"frozenset({'ground beef', 'shrimp'})"
0.009732035728569524,"frozenset({'ground beef', 'soup'})"
0.03919477403012932,"frozenset({'spaghetti', 'ground beef'})"
0.005332622317024397,"frozenset({'tomato sauce', 'ground beef'})"
0.011731769097453673,"frozenset({'ground beef', 'tomatoes'})"
0.009198773496867084,"frozenset({'turkey', 'ground beef'})"
0.004532728969470737,"frozenset({'ground beef', 'whole wheat pasta'})"
0.008132249033462205,"frozenset({'whole wheat rice', 'ground beef'})"
0.004932675643247567,"frozenset({'gums', 'mineral water'})"
0.013464871350486601,"frozenset({'gums', 'nan'})"
0.004932675643247567,"frozenset({'ham', 'milk'})"
0.009198773496867084,"frozenset({'mineral water', 'ham'})"
0.026529796027196375,"frozenset({'ham', 'nan'})"
0.004532728969470737,"frozenset({'ham', 'pancakes'})"
0.009198773496867084,"frozenset({'spaghetti', 'ham'})"
0.005199306759098787,"frozenset({'hand protein bar', 'nan'})"
0.005865884548726837,"frozenset({'low fat yogurt', 'herb & pepper'})"
0.009198773496867084,"frozenset({'herb & pepper', 'milk'})"
0.017064391414478068,"frozenset({'mineral water', 'herb & pepper'})"
0.04946007199040128,"frozenset({'herb & pepper', 'nan'})"
0.005065991201173177,"frozenset({'olive oil', 'herb & pepper'})"
0.007332355685908546,"frozenset({'herb & pepper', 'pancakes'})"
0.007065724570057326,"frozenset({'herb & pepper', 'shrimp'})"
0.01626449806692441,"frozenset({'spaghetti', 'herb & pepper'})"
0.004799360085321957,"frozenset({'turkey', 'herb & pepper'})"
0.007732302359685375,"frozenset({'honey', 'milk'})"
0.015064658045593921,"frozenset({'mineral water', 'honey'})"
0.047327023063591524,"frozenset({'nan', 'honey'})"
0.004799360085321957,"frozenset({'olive oil', 'honey'})"
0.006665777896280496,"frozenset({'honey', 'pancakes'})"
0.011865084655379284,"frozenset({'spaghetti', 'honey'})"
0.005332622317024397,"frozenset({'tomatoes', 'honey'})"
0.005732568990801226,"frozenset({'turkey', 'honey'})"
0.009198773496867084,"frozenset({'mineral water', 'hot dogs'})"
0.03239568057592321,"frozenset({'hot dogs', 'nan'})"
0.008665511265164644,"frozenset({'spaghetti', 'hot dogs'})"
0.007332355685908546,"frozenset({'mineral water', 'light cream'})"
0.01559792027729636,"frozenset({'light cream', 'nan'})"
0.005332622317024397,"frozenset({'spaghetti', 'light cream'})"
0.006265831222503666,"frozenset({'light mayo', 'mineral water'})"
0.027196373816824423,"frozenset({'light mayo', 'nan'})"
0.005465937874950006,"frozenset({'light mayo', 'pancakes'})"
0.013198240234635382,"frozenset({'low fat yogurt', 'milk'})"
0.023996800426609784,"frozenset({'mineral water', 'low fat yogurt'})"
0.07638981469137449,"frozenset({'low fat yogurt', 'nan'})"
0.006799093454206106,"frozenset({'low fat yogurt', 'olive oil'})"
0.009465404612718305,"frozenset({'low fat yogurt', 'pancakes'})"
0.006265831222503666,"frozenset({'low fat yogurt', 'shrimp'})"
0.005732568990801226,"frozenset({'low fat yogurt', 'soup'})"
0.015197973603519531,"frozenset({'spaghetti', 'low fat yogurt'})"
0.005999200106652446,"frozenset({'low fat yogurt', 'tomatoes'})"
0.005065991201173177,"frozenset({'turkey', 'low fat yogurt'})"
0.006532462338354886,"frozenset({'whole wheat rice', 'low fat yogurt'})"
0.010931875749900012,"frozenset({'magazines', 'nan'})"
0.0061325156645780565,"frozenset({'mayonnaise', 'nan'})"
0.005465937874950006,"frozenset({'meatballs', 'milk'})"
0.007732302359685375,"frozenset({'mineral water', 'meatballs'})"
0.020930542594320756,"frozenset({'meatballs', 'nan'})"
0.006399146780429276,"frozenset({'spaghetti', 'meatballs'})"
0.011998400213304892,"frozenset({'melons', 'nan'})"
0.04799360085321957,"frozenset({'mineral water', 'milk'})"
0.12958272230369283,"frozenset({'nan', 'milk'})"
0.017064391414478068,"frozenset({'olive oil', 'milk'})"
0.01653112918277563,"frozenset({'pancakes', 'milk'})"
0.005065991201173177,"frozenset({'milk', 'pepper'})"
0.009732035728569524,"frozenset({'salmon', 'milk'})"
0.01759765364618051,"frozenset({'shrimp', 'milk'})"
0.015197973603519531,"frozenset({'soup', 'milk'})"
0.03546193840821224,"frozenset({'spaghetti', 'milk'})"
0.005732568990801226,"frozenset({'tomato juice', 'milk'})"
0.013998133582189041,"frozenset({'tomatoes', 'milk'})"
0.011331822423676844,"frozenset({'turkey', 'milk'})"
0.009865351286495135,"frozenset({'whole wheat pasta', 'milk'})"
0.011865084655379284,"frozenset({'whole wheat rice', 'milk'})"
0.005865884548726837,"frozenset({'mineral water', 'mint'})"
0.23823490201306494,"frozenset({'mineral water', 'nan'})"
0.005065991201173177,"frozenset({'nonfat milk', 'mineral water'})"
0.007332355685908546,"frozenset({'mineral water', 'oil'})"
0.027596320490601255,"frozenset({'mineral water', 'olive oil'})"
0.03372883615517931,"frozenset({'mineral water', 'pancakes'})"
0.004666044527396347,"frozenset({'mineral water', 'parmesan cheese'})"
0.008265564591387815,"frozenset({'mineral water', 'pepper'})"
0.007732302359685375,"frozenset({'mineral water', 'protein bar'})"
0.010931875749900012,"frozenset({'red wine', 'mineral water'})"
0.007732302359685375,"frozenset({'mineral water', 'rice'})"
0.017064391414478068,"frozenset({'salmon', 'mineral water'})"
0.023596853752832957,"frozenset({'mineral water', 'shrimp'})"
0.023063591521130515,"frozenset({'mineral water', 'soup'})"
0.05972536995067324,"frozenset({'mineral water', 'spaghetti'})"
0.005065991201173177,"frozenset({'strawberries', 'mineral water'})"
0.009598720170643914,"frozenset({'mineral water', 'tomato juice'})"
0.005732568990801226,"frozenset({'tomato sauce', 'mineral water'})"
0.024396747100386616,"frozenset({'mineral water', 'tomatoes'})"
0.019197440341287828,"frozenset({'turkey', 'mineral water'})"
0.007865617917610986,"frozenset({'mineral water', 'vegetables mix'})"
0.009598720170643914,"frozenset({'mineral water', 'whole wheat pasta'})"
0.020130649246767097,"frozenset({'whole wheat rice', 'mineral water'})"
0.005599253432875617,"frozenset({'yogurt cake', 'mineral water'})"
0.0174643380882549,"frozenset({'mint', 'nan'})"
0.005599253432875617,"frozenset({'mint green tea', 'nan'})"
0.024130115984535395,"frozenset({'muffins', 'nan'})"
0.019064124783362217,"frozenset({'mushroom cream sauce', 'nan'})"
0.010398613518197574,"frozenset({'nonfat milk', 'nan'})"
0.023063591521130515,"frozenset({'oil', 'nan'})"
0.0657245700573257,"frozenset({'olive oil', 'nan'})"
0.09505399280095987,"frozenset({'nan', 'pancakes'})"
0.01986401813091588,"frozenset({'nan', 'parmesan cheese'})"
0.01573123583522197,"frozenset({'nan', 'pasta'})"
0.026529796027196375,"frozenset({'nan', 'pepper'})"
0.006532462338354886,"frozenset({'pet food', 'nan'})"
0.005999200106652446,"frozenset({'pickles', 'nan'})"
0.01853086255165978,"frozenset({'protein bar', 'nan'})"
0.028129582722303693,"frozenset({'red wine', 'nan'})"
0.018797493667511,"frozenset({'nan', 'rice'})"
0.004799360085321957,"frozenset({'nan', 'salad'})"
0.04239434742034395,"frozenset({'salmon', 'nan'})"
0.009198773496867084,"frozenset({'salt', 'nan'})"
0.004532728969470737,"frozenset({'nan', 'sandwich'})"
0.007732302359685375,"frozenset({'shallot', 'nan'})"
0.004932675643247567,"frozenset({'shampoo', 'nan'})"
0.0713238234902013,"frozenset({'shrimp', 'nan'})"
0.006265831222503666,"frozenset({'nan', 'soda'})"
0.05052659645380616,"frozenset({'nan', 'soup'})"
0.17411011865084655,"frozenset({'spaghetti', 'nan'})"
0.006265831222503666,"frozenset({'sparkling water', 'nan'})"
0.006932409012131715,"frozenset({'spinach', 'nan'})"
0.021330489268097587,"frozenset({'strawberries', 'nan'})"
0.007732302359685375,"frozenset({'strong cheese', 'nan'})"
0.030262631649113452,"frozenset({'tomato juice', 'nan'})"
0.014131449140114652,"frozenset({'tomato sauce', 'nan'})"
0.06839088121583789,"frozenset({'tomatoes', 'nan'})"
0.008132249033462205,"frozenset({'nan', 'toothpaste'})"
0.06252499666711105,"frozenset({'turkey', 'nan'})"
0.025596587121717106,"frozenset({'vegetables mix', 'nan'})"
0.01653112918277563,"frozenset({'nan', 'white wine'})"
0.009198773496867084,"frozenset({'whole weat flour', 'nan'})"
0.029462738301559793,"frozenset({'whole wheat pasta', 'nan'})"
0.058525529929342755,"frozenset({'whole wheat rice', 'nan'})"
0.011331822423676844,"frozenset({'yams', 'nan'})"
0.027329689374750034,"frozenset({'yogurt cake', 'nan'})"
0.009465404612718305,"frozenset({'zucchini', 'nan'})"
0.005732568990801226,"frozenset({'spaghetti', 'oil'})"
0.010798560191974404,"frozenset({'olive oil', 'pancakes'})"
0.005732568990801226,"frozenset({'salmon', 'olive oil'})"
0.008132249033462205,"frozenset({'olive oil', 'shrimp'})"
0.008932142381015865,"frozenset({'olive oil', 'soup'})"
0.022930275963204905,"frozenset({'spaghetti', 'olive oil'})"
0.007199040127982935,"frozenset({'olive oil', 'tomatoes'})"
0.005332622317024397,"frozenset({'turkey', 'olive oil'})"
0.007998933475536596,"frozenset({'olive oil', 'whole wheat pasta'})"
0.004799360085321957,"frozenset({'pancakes', 'pepper'})"
0.010531929076123183,"frozenset({'shrimp', 'pancakes'})"
0.006799093454206106,"frozenset({'soup', 'pancakes'})"
0.025196640447940274,"frozenset({'spaghetti', 'pancakes'})"
0.004932675643247567,"frozenset({'tomato juice', 'pancakes'})"
0.009865351286495135,"frozenset({'tomatoes', 'pancakes'})"
0.009598720170643914,"frozenset({'turkey', 'pancakes'})"
0.004666044527396347,"frozenset({'whole wheat pasta', 'pancakes'})"
0.006932409012131715,"frozenset({'whole wheat rice', 'pancakes'})"
0.006799093454206106,"frozenset({'spaghetti', 'parmesan cheese'})"
0.005065991201173177,"frozenset({'shrimp', 'pasta'})"
0.009865351286495135,"frozenset({'spaghetti', 'pepper'})"
0.005065991201173177,"frozenset({'spaghetti', 'protein bar'})"
0.010265297960271964,"frozenset({'red wine', 'spaghetti'})"
0.005065991201173177,"frozenset({'spaghetti', 'rice'})"
0.004666044527396347,"frozenset({'salmon', 'shrimp'})"
0.013464871350486601,"frozenset({'salmon', 'spaghetti'})"
0.004932675643247567,"frozenset({'salmon', 'tomatoes'})"
0.005599253432875617,"frozenset({'shrimp', 'soup'})"
0.021197173710171976,"frozenset({'spaghetti', 'shrimp'})"
0.011198506865751233,"frozenset({'tomatoes', 'shrimp'})"
0.006399146780429276,"frozenset({'turkey', 'shrimp'})"
0.005865884548726837,"frozenset({'whole wheat rice', 'shrimp'})"
0.014264764698040262,"frozenset({'spaghetti', 'soup'})"
0.006932409012131715,"frozenset({'tomatoes', 'soup'})"
0.004932675643247567,"frozenset({'turkey', 'soup'})"
0.007465671243834155,"frozenset({'spaghetti', 'tomato juice'})"
0.006265831222503666,"frozenset({'tomato sauce', 'spaghetti'})"
0.020930542594320756,"frozenset({'spaghetti', 'tomatoes'})"
0.01653112918277563,"frozenset({'turkey', 'spaghetti'})"
0.005599253432875617,"frozenset({'spaghetti', 'vegetables mix'})"
0.004532728969470737,"frozenset({'spaghetti', 'white wine'})"
0.008798826823090255,"frozenset({'spaghetti', 'whole wheat pasta'})"
0.014131449140114652,"frozenset({'whole wheat rice', 'spaghetti'})"
0.006532462338354886,"frozenset({'turkey', 'tomatoes'})"
0.005999200106652446,"frozenset({'whole wheat rice', 'tomatoes'})"
0.007065724570057326,"frozenset({'whole wheat rice', 'turkey'})"
0.005199306759098787,"frozenset({'burgers', 'almonds', 'nan'})"
0.005999200106652446,"frozenset({'chocolate', 'almonds', 'nan'})"
0.006532462338354886,"frozenset({'almonds', 'eggs', 'nan'})"
0.004932675643247567,"frozenset({'almonds', 'green tea', 'nan'})"
0.005199306759098787,"frozenset({'almonds', 'nan', 'milk'})"
0.007465671243834155,"frozenset({'mineral water', 'almonds', 'nan'})"
0.005999200106652446,"frozenset({'spaghetti', 'almonds', 'nan'})"
0.004532728969470737,"frozenset({'burgers', 'avocado', 'nan'})"
0.007065724570057326,"frozenset({'chocolate', 'avocado', 'nan'})"
0.005599253432875617,"frozenset({'avocado', 'eggs', 'nan'})"
0.007998933475536596,"frozenset({'avocado', 'nan', 'french fries'})"
0.004932675643247567,"frozenset({'frozen smoothie', 'avocado', 'nan'})"
0.004666044527396347,"frozenset({'avocado', 'frozen vegetables', 'nan'})"
0.0061325156645780565,"frozenset({'avocado', 'green tea', 'nan'})"
0.007465671243834155,"frozenset({'avocado', 'nan', 'milk'})"
0.011465137981602452,"frozenset({'mineral water', 'avocado', 'nan'})"
0.007998933475536596,"frozenset({'spaghetti', 'avocado', 'nan'})"
0.004932675643247567,"frozenset({'black tea', 'eggs', 'nan'})"
0.005332622317024397,"frozenset({'mineral water', 'black tea', 'nan'})"
0.004532728969470737,"frozenset({'spaghetti', 'black tea', 'nan'})"
0.005465937874950006,"frozenset({'brownies', 'nan', 'cake'})"
0.004932675643247567,"frozenset({'chocolate', 'brownies', 'nan'})"
0.007332355685908546,"frozenset({'brownies', 'eggs', 'nan'})"
0.007865617917610986,"frozenset({'brownies', 'nan', 'french fries'})"
0.006665777896280496,"frozenset({'brownies', 'green tea', 'nan'})"
0.004932675643247567,"frozenset({'ground beef', 'brownies', 'nan'})"
0.005465937874950006,"frozenset({'brownies', 'nan', 'milk'})"
0.009598720170643914,"frozenset({'mineral water', 'brownies', 'nan'})"
0.005465937874950006,"frozenset({'brownies', 'nan', 'pancakes'})"
0.007332355685908546,"frozenset({'spaghetti', 'brownies', 'nan'})"
0.004799360085321957,"frozenset({'burgers', 'mineral water', 'cake'})"
0.011465137981602452,"frozenset({'burgers', 'nan', 'cake'})"
0.006265831222503666,"frozenset({'chicken', 'burgers', 'nan'})"
0.005465937874950006,"frozenset({'burgers', 'chocolate', 'eggs'})"
0.004799360085321957,"frozenset({'burgers', 'chocolate', 'french fries'})"
0.005465937874950006,"frozenset({'burgers', 'chocolate', 'milk'})"
0.005732568990801226,"frozenset({'burgers', 'mineral water', 'chocolate'})"
0.017064391414478068,"frozenset({'burgers', 'chocolate', 'nan'})"
0.006399146780429276,"frozenset({'burgers', 'chocolate', 'spaghetti'})"
0.005599253432875617,"frozenset({'cookies', 'burgers', 'nan'})"
0.005732568990801226,"frozenset({'burgers', 'nan', 'cooking oil'})"
0.009065457938941474,"frozenset({'burgers', 'eggs', 'french fries'})"
0.005999200106652446,"frozenset({'burgers', 'green tea', 'eggs'})"
0.005332622317024397,"frozenset({'burgers', 'eggs', 'milk'})"
0.007865617917610986,"frozenset({'burgers', 'mineral water', 'eggs'})"
0.02879616051193174,"frozenset({'burgers', 'eggs', 'nan'})"
0.007199040127982935,"frozenset({'burgers', 'spaghetti', 'eggs'})"
0.007065724570057326,"frozenset({'burgers', 'escalope', 'nan'})"
0.005465937874950006,"frozenset({'burgers', 'green tea', 'french fries'})"
0.005599253432875617,"frozenset({'burgers', 'milk', 'french fries'})"
0.005199306759098787,"frozenset({'burgers', 'mineral water', 'french fries'})"
0.021997067057725635,"frozenset({'burgers', 'nan', 'french fries'})"
0.005599253432875617,"frozenset({'burgers', 'spaghetti', 'french fries'})"
0.007199040127982935,"frozenset({'frozen smoothie', 'burgers', 'nan'})"
0.004932675643247567,"frozenset({'burgers', 'mineral water', 'frozen vegetables'})"
0.010531929076123183,"frozenset({'burgers', 'frozen vegetables', 'nan'})"
0.005465937874950006,"frozenset({'burgers', 'nan', 'grated cheese'})"
0.0174643380882549,"frozenset({'burgers', 'green tea', 'nan'})"
0.004799360085321957,"frozenset({'burgers', 'spaghetti', 'green tea'})"
0.005332622317024397,"frozenset({'burgers', 'mineral water', 'ground beef'})"
0.011998400213304892,"frozenset({'burgers', 'ground beef', 'nan'})"
0.005465937874950006,"frozenset({'burgers', 'spaghetti', 'ground beef'})"
0.005599253432875617,"frozenset({'burgers', 'ham', 'nan'})"
0.006265831222503666,"frozenset({'burgers', 'nan', 'honey'})"
0.006665777896280496,"frozenset({'burgers', 'low fat yogurt', 'nan'})"
0.006932409012131715,"frozenset({'burgers', 'mineral water', 'milk'})"
0.01786428476203173,"frozenset({'burgers', 'nan', 'milk'})"
0.006399146780429276,"frozenset({'burgers', 'spaghetti', 'milk'})"
0.024396747100386616,"frozenset({'burgers', 'mineral water', 'nan'})"
0.006532462338354886,"frozenset({'burgers', 'mineral water', 'spaghetti'})"
0.006399146780429276,"frozenset({'burgers', 'olive oil', 'nan'})"
0.010531929076123183,"frozenset({'burgers', 'nan', 'pancakes'})"
0.004532728969470737,"frozenset({'salmon', 'burgers', 'nan'})"
0.008798826823090255,"frozenset({'burgers', 'shrimp', 'nan'})"
0.006265831222503666,"frozenset({'burgers', 'nan', 'soup'})"
0.021463804826023197,"frozenset({'burgers', 'spaghetti', 'nan'})"
0.008265564591387815,"frozenset({'burgers', 'tomatoes', 'nan'})"
0.010665244634048793,"frozenset({'turkey', 'burgers', 'nan'})"
0.008932142381015865,"frozenset({'whole wheat rice', 'burgers', 'nan'})"
0.008265564591387815,"frozenset({'butter', 'nan', 'chocolate'})"
0.0061325156645780565,"frozenset({'butter', 'eggs', 'nan'})"
0.0061325156645780565,"frozenset({'butter', 'nan', 'french fries'})"
0.007332355685908546,"frozenset({'butter', 'green tea', 'nan'})"
0.0061325156645780565,"frozenset({'butter', 'nan', 'milk'})"
0.006265831222503666,"frozenset({'butter', 'spaghetti', 'nan'})"
0.006532462338354886,"frozenset({'chicken', 'nan', 'cake'})"
0.005599253432875617,"frozenset({'mineral water', 'chocolate', 'cake'})"
0.013598186908412212,"frozenset({'chocolate', 'nan', 'cake'})"
0.005199306759098787,"frozenset({'spaghetti', 'chocolate', 'cake'})"
0.004932675643247567,"frozenset({'cooking oil', 'nan', 'cake'})"
0.004532728969470737,"frozenset({'eggs', 'french fries', 'cake'})"
0.007199040127982935,"frozenset({'mineral water', 'eggs', 'cake'})"
0.019064124783362217,"frozenset({'eggs', 'nan', 'cake'})"
0.004799360085321957,"frozenset({'spaghetti', 'eggs', 'cake'})"
0.006399146780429276,"frozenset({'mineral water', 'french fries', 'cake'})"
0.01786428476203173,"frozenset({'nan', 'french fries', 'cake'})"
0.006399146780429276,"frozenset({'frozen smoothie', 'nan', 'cake'})"
0.004799360085321957,"frozenset({'mineral water', 'frozen vegetables', 'cake'})"
0.010265297960271964,"frozenset({'frozen vegetables', 'nan', 'cake'})"
0.004799360085321957,"frozenset({'nan', 'grated cheese', 'cake'})"
0.014131449140114652,"frozenset({'green tea', 'nan', 'cake'})"
0.008132249033462205,"frozenset({'ground beef', 'nan', 'cake'})"
0.004532728969470737,"frozenset({'herb & pepper', 'nan', 'cake'})"
0.006932409012131715,"frozenset({'low fat yogurt', 'nan', 'cake'})"
0.006399146780429276,"frozenset({'mineral water', 'milk', 'cake'})"
0.013331555792560993,"frozenset({'milk', 'nan', 'cake'})"
0.027463004932675644,"frozenset({'mineral water', 'nan', 'cake'})"
0.007065724570057326,"frozenset({'mineral water', 'spaghetti', 'cake'})"
0.006532462338354886,"frozenset({'olive oil', 'nan', 'cake'})"
0.011865084655379284,"frozenset({'nan', 'pancakes', 'cake'})"
0.007598986801759766,"frozenset({'shrimp', 'nan', 'cake'})"
0.0061325156645780565,"frozenset({'nan', 'soup', 'cake'})"
0.018130915877882948,"frozenset({'spaghetti', 'nan', 'cake'})"
0.008398880149313425,"frozenset({'tomatoes', 'nan', 'cake'})"
0.006932409012131715,"frozenset({'turkey', 'nan', 'cake'})"
0.007732302359685375,"frozenset({'whole wheat rice', 'nan', 'cake'})"
0.005332622317024397,"frozenset({'mineral water', 'carrots', 'nan'})"
0.004666044527396347,"frozenset({'spaghetti', 'carrots', 'nan'})"
0.005599253432875617,"frozenset({'chocolate', 'cereals', 'nan'})"
0.004799360085321957,"frozenset({'cereals', 'nan', 'french fries'})"
0.006532462338354886,"frozenset({'cereals', 'green tea', 'nan'})"
0.004532728969470737,"frozenset({'ground beef', 'cereals', 'nan'})"
0.007065724570057326,"frozenset({'cereals', 'nan', 'milk'})"
0.010265297960271964,"frozenset({'mineral water', 'cereals', 'nan'})"
0.004666044527396347,"frozenset({'cereals', 'nan', 'pancakes'})"
0.006665777896280496,"frozenset({'spaghetti', 'cereals', 'nan'})"
0.011598453539528063,"frozenset({'chocolate', 'champagne', 'nan'})"
0.006665777896280496,"frozenset({'champagne', 'eggs', 'nan'})"
0.009332089054792695,"frozenset({'champagne', 'nan', 'french fries'})"
0.004666044527396347,"frozenset({'frozen smoothie', 'champagne', 'nan'})"
0.004799360085321957,"frozenset({'frozen vegetables', 'champagne', 'nan'})"
0.008265564591387815,"frozenset({'champagne', 'green tea', 'nan'})"
0.005332622317024397,"frozenset({'champagne', 'nan', 'milk'})"
0.007465671243834155,"frozenset({'mineral water', 'champagne', 'nan'})"
0.005065991201173177,"frozenset({'champagne', 'nan', 'pancakes'})"
0.006665777896280496,"frozenset({'spaghetti', 'champagne', 'nan'})"
0.004532728969470737,"frozenset({'chicken', 'chocolate', 'milk'})"
0.007598986801759766,"frozenset({'chicken', 'mineral water', 'chocolate'})"
0.014664711371817091,"frozenset({'chicken', 'chocolate', 'nan'})"
0.006799093454206106,"frozenset({'chicken', 'nan', 'cooking oil'})"
0.005199306759098787,"frozenset({'chicken', 'mineral water', 'eggs'})"
0.01439808025596587,"frozenset({'chicken', 'eggs', 'nan'})"
0.011065191307825623,"frozenset({'chicken', 'nan', 'french fries'})"
0.005199306759098787,"frozenset({'chicken', 'nan', 'fresh bread'})"
0.006665777896280496,"frozenset({'frozen smoothie', 'chicken', 'nan'})"
0.008932142381015865,"frozenset({'chicken', 'frozen vegetables', 'nan'})"
0.011865084655379284,"frozenset({'chicken', 'green tea', 'nan'})"
0.009465404612718305,"frozenset({'chicken', 'ground beef', 'nan'})"
0.004799360085321957,"frozenset({'chicken', 'spaghetti', 'ground beef'})"
0.004932675643247567,"frozenset({'chicken', 'herb & pepper', 'nan'})"
0.004532728969470737,"frozenset({'chicken', 'light cream', 'nan'})"
0.006665777896280496,"frozenset({'chicken', 'mineral water', 'milk'})"
0.014798026929742702,"frozenset({'chicken', 'nan', 'milk'})"
0.005465937874950006,"frozenset({'chicken', 'spaghetti', 'milk'})"
0.022796960405279298,"frozenset({'chicken', 'mineral water', 'nan'})"
0.004799360085321957,"frozenset({'chicken', 'mineral water', 'pancakes'})"
0.006932409012131715,"frozenset({'chicken', 'mineral water', 'spaghetti'})"
0.007199040127982935,"frozenset({'chicken', 'olive oil', 'nan'})"
0.009065457938941474,"frozenset({'chicken', 'nan', 'pancakes'})"
0.006265831222503666,"frozenset({'chicken', 'shrimp', 'nan'})"
0.005999200106652446,"frozenset({'chicken', 'nan', 'soup'})"
0.01719770697240368,"frozenset({'chicken', 'spaghetti', 'nan'})"
0.006399146780429276,"frozenset({'chicken', 'tomatoes', 'nan'})"
0.004799360085321957,"frozenset({'turkey', 'chicken', 'nan'})"
0.005465937874950006,"frozenset({'whole wheat rice', 'chicken', 'nan'})"
0.010398613518197574,"frozenset({'cookies', 'chocolate', 'nan'})"
0.004532728969470737,"frozenset({'chocolate', 'eggs', 'cooking oil'})"
0.005732568990801226,"frozenset({'mineral water', 'chocolate', 'cooking oil'})"
0.013598186908412212,"frozenset({'chocolate', 'nan', 'cooking oil'})"
0.004932675643247567,"frozenset({'chocolate', 'cottage cheese', 'nan'})"
0.008398880149313425,"frozenset({'chocolate', 'eggs', 'french fries'})"
0.005732568990801226,"frozenset({'chocolate', 'frozen vegetables', 'eggs'})"
0.005465937874950006,"frozenset({'chocolate', 'green tea', 'eggs'})"
0.006532462338354886,"frozenset({'chocolate', 'ground beef', 'eggs'})"
0.009198773496867084,"frozenset({'chocolate', 'eggs', 'milk'})"
0.013464871350486601,"frozenset({'mineral water', 'eggs', 'chocolate'})"
0.03319557392347687,"frozenset({'chocolate', 'eggs', 'nan'})"
0.005599253432875617,"frozenset({'chocolate', 'eggs', 'pancakes'})"
0.010531929076123183,"frozenset({'chocolate', 'spaghetti', 'eggs'})"
0.005199306759098787,"frozenset({'chocolate', 'escalope', 'french fries'})"
0.005599253432875617,"frozenset({'chocolate', 'escalope', 'mineral water'})"
